样点地价,级别,功能分,等级,面积_1,折现年份,设定功能分,贴现系数,等级_1,级别价,距车站距离,级别价评估,区片价评估,测算容积率,用途_E,乡镇名称_E,名称_E,规划用途_E,开发程度_E,规划用途_1_E,开发程度_1_E,分类_E,主要区域_E,DLBM_E,DLMC_E,ZLDWMC_E,BZ_E,用途_1_E,区片_E,容积率_1_E,商服评价_E,市场评价_E,车站评价_E,银行评价_E,文娱评价_E,评估用途_E
5409.00,1.00,100.00,1.00,224970.14,8.05,65.10,0.62,0.28,2388.00,300.00,2460.00,2388.00,2.50,6.00,18.00,7.00,5.00,10.00,5.00,10.00,3.00,4.00,14.00,14.00,65.00,4.00,5.00,42.00,31.00,7.00,7.00,5.00,9.00,8.00,15.00
5707.00,1.00,100.00,1.00,227766.62,8.05,64.90,0.62,0.28,2388.00,300.00,2460.00,2388.00,2.50,6.00,18.00,7.00,5.00,10.00,5.00,10.00,3.00,4.00,14.00,14.00,65.00,4.00,5.00,42.00,31.00,7.00,7.00,5.00,9.00,8.00,15.00
5526.00,1.00,100.00,1.00,205872.74,8.05,62.60,0.62,0.28,890.00,250.00,2460.00,2388.00,2.50,6.00,18.00,7.00,5.00,10.00,5.00,10.00,3.00,4.00,9.00,9.00,65.00,4.00,2.00,17.00,31.00,7.00,7.00,5.00,9.00,8.00,15.00
5483.00,1.00,100.00,1.00,90163.43,0.00,70.00,1.00,1.00,430.00,0.00,430.00,0.00,3.50,6.00,18.00,7.00,26.00,14.00,26.00,14.00,3.00,4.00,6.00,6.00,65.00,4.00,2.00,17.00,28.00,2.00,2.00,2.00,2.00,2.00,6.00
5149.00,1.00,100.00,1.00,231582.60,8.05,64.80,0.62,0.28,2388.00,390.00,2460.00,2388.00,0.00,6.00,18.00,7.00,5.00,10.00,5.00,10.00,3.00,4.00,14.00,14.00,65.00,5.00,5.00,42.00,21.00,7.00,7.00,7.00,9.00,8.00,15.00
5269.00,1.00,100.00,2.00,22139.84,0.00,80.00,1.00,2.00,4200.00,250.00,3990.00,4200.00,4.50,6.00,18.00,7.00,25.00,14.00,25.00,14.00,3.00,4.00,12.00,12.00,65.00,4.00,4.00,46.00,32.00,7.00,7.00,7.00,9.00,2.00,13.00
5209.00,1.00,100.00,2.00,22139.84,0.00,80.00,1.00,2.00,2388.00,300.00,3990.00,4200.00,4.50,6.00,18.00,7.00,25.00,14.00,25.00,14.00,3.00,4.00,14.00,14.00,65.00,4.00,5.00,42.00,32.00,7.00,7.00,7.00,9.00,2.00,13.00
5852.00,1.00,100.00,1.00,220908.88,8.05,69.10,0.62,0.28,2388.00,400.00,2460.00,2388.00,2.50,6.00,18.00,7.00,5.00,10.00,5.00,10.00,3.00,4.00,14.00,14.00,65.00,2.00,5.00,42.00,31.00,7.00,7.00,5.00,9.00,8.00,15.00
3226.00,1.00,100.00,1.00,90163.43,0.00,70.00,1.00,1.00,890.00,0.00,890.00,0.00,3.50,6.00,18.00,7.00,26.00,14.00,26.00,14.00,3.00,4.00,9.00,9.00,65.00,4.00,2.00,17.00,28.00,7.00,2.00,2.00,2.00,2.00,8.00
3323.00,1.00,100.00,1.00,248404.89,8.05,68.90,0.62,0.28,2695.00,510.00,2460.00,2695.00,2.50,6.00,18.00,7.00,5.00,10.00,5.00,10.00,3.00,4.00,14.00,14.00,65.00,5.00,5.00,38.00,31.00,6.00,5.00,3.00,6.00,4.00,15.00
3070.00,1.00,100.00,1.00,42932.29,0.00,60.00,1.00,1.00,1438.00,450.00,1700.00,1438.00,2.50,6.00,18.00,7.00,17.00,14.00,17.00,14.00,3.00,4.00,14.00,14.00,65.00,2.00,5.00,28.00,31.00,6.00,5.00,6.00,8.00,8.00,15.00
4001.00,1.00,100.00,1.00,220639.81,8.05,69.60,0.62,0.28,2250.00,440.00,2680.00,2250.00,2.50,6.00,18.00,7.00,5.00,10.00,5.00,10.00,3.00,4.00,12.00,12.00,65.00,3.00,4.00,29.00,31.00,8.00,6.00,7.00,7.00,2.00,13.00
3605.00,1.00,100.00,1.00,72349.40,0.00,70.00,1.00,1.00,1438.00,250.00,1700.00,1438.00,2.50,6.00,18.00,7.00,17.00,14.00,17.00,14.00,3.00,4.00,14.00,14.00,65.00,2.00,5.00,28.00,31.00,6.00,5.00,5.00,6.00,7.00,15.00
4733.00,1.00,100.00,1.00,72349.40,0.00,70.00,1.00,1.00,2695.00,50.00,2460.00,2695.00,3.50,6.00,18.00,7.00,17.00,14.00,17.00,14.00,3.00,4.00,14.00,14.00,65.00,2.00,5.00,38.00,28.00,8.00,6.00,7.00,7.00,7.00,15.00
4469.00,1.00,100.00,1.00,264632.50,7.98,66.80,0.62,0.28,2695.00,50.00,2460.00,2695.00,3.50,6.00,18.00,7.00,5.00,10.00,5.00,10.00,3.00,4.00,14.00,14.00,65.00,2.00,5.00,38.00,28.00,8.00,6.00,7.00,7.00,7.00,15.00
6681.00,1.00,100.00,1.00,90163.43,0.00,70.00,1.00,1.00,0.00,0.00,0.00,0.00,0.00,6.00,18.00,7.00,26.00,14.00,26.00,14.00,3.00,4.00,15.00,15.00,65.00,2.00,6.00,31.00,21.00,2.00,2.00,2.00,2.00,2.00,14.00
5517.00,1.00,100.00,1.00,218678.87,8.05,61.70,0.62,0.28,0.00,0.00,0.00,0.00,0.00,6.00,18.00,7.00,5.00,10.00,5.00,10.00,3.00,4.00,15.00,15.00,65.00,2.00,6.00,31.00,21.00,2.00,2.00,2.00,2.00,2.00,14.00
5763.00,1.00,100.00,1.00,21640.32,0.00,70.00,1.00,1.00,890.00,0.00,890.00,0.00,3.50,6.00,18.00,7.00,26.00,14.00,26.00,14.00,3.00,4.00,9.00,9.00,65.00,4.00,2.00,17.00,28.00,7.00,2.00,2.00,2.00,2.00,8.00
3778.00,1.00,100.00,1.00,220499.52,7.98,65.90,0.62,0.28,2695.00,150.00,2460.00,2695.00,2.50,6.00,18.00,7.00,5.00,10.00,5.00,10.00,3.00,4.00,14.00,14.00,65.00,2.00,5.00,38.00,31.00,8.00,7.00,7.00,9.00,7.00,15.00
3927.00,1.00,100.00,1.00,219885.07,7.98,65.70,0.62,0.28,2695.00,150.00,2460.00,2695.00,2.50,6.00,18.00,7.00,5.00,10.00,5.00,10.00,3.00,4.00,14.00,14.00,65.00,2.00,5.00,38.00,31.00,8.00,7.00,7.00,9.00,7.00,15.00
3992.00,3.00,50.00,1.00,240904.09,8.08,53.50,0.60,0.28,1438.00,300.00,1700.00,1438.00,1.50,6.00,18.00,5.00,5.00,10.00,5.00,10.00,3.00,4.00,14.00,14.00,65.00,2.00,5.00,28.00,29.00,6.00,7.00,5.00,7.00,6.00,15.00
3256.00,1.00,95.00,1.00,35098.57,0.00,60.00,1.00,1.00,1911.00,300.00,1700.00,1911.00,0.00,6.00,18.00,8.00,17.00,14.00,17.00,14.00,3.00,4.00,14.00,14.00,65.00,5.00,5.00,36.00,21.00,7.00,7.00,7.00,9.00,7.00,15.00
4568.00,1.00,95.00,1.00,37883.88,0.00,60.00,1.00,1.00,1911.00,300.00,1700.00,1911.00,0.00,6.00,18.00,8.00,17.00,14.00,17.00,14.00,3.00,4.00,14.00,14.00,65.00,5.00,5.00,36.00,21.00,7.00,7.00,7.00,9.00,7.00,15.00
2770.00,3.00,50.00,1.00,140661.61,0.00,60.00,1.00,1.00,1438.00,300.00,1700.00,1438.00,1.50,6.00,18.00,5.00,17.00,14.00,17.00,14.00,3.00,4.00,14.00,14.00,65.00,2.00,5.00,28.00,29.00,6.00,6.00,5.00,6.00,6.00,15.00
3063.00,3.00,50.00,1.00,140661.61,0.00,60.00,1.00,1.00,1438.00,300.00,1700.00,1438.00,1.50,6.00,18.00,5.00,17.00,14.00,17.00,14.00,3.00,4.00,14.00,14.00,65.00,2.00,5.00,28.00,29.00,6.00,6.00,5.00,6.00,6.00,15.00
3462.00,1.00,100.00,1.00,220538.48,7.98,66.10,0.62,0.28,2695.00,150.00,2460.00,2695.00,2.50,6.00,18.00,7.00,5.00,10.00,5.00,10.00,3.00,4.00,14.00,14.00,65.00,2.00,5.00,38.00,31.00,8.00,7.00,7.00,9.00,7.00,15.00
2797.00,3.00,50.00,1.00,140661.61,0.00,60.00,1.00,1.00,1438.00,350.00,1700.00,1438.00,1.50,6.00,18.00,5.00,17.00,14.00,17.00,14.00,3.00,4.00,14.00,14.00,65.00,2.00,5.00,28.00,29.00,6.00,6.00,5.00,6.00,6.00,15.00
2770.00,1.00,100.00,1.00,140661.61,0.00,60.00,1.00,1.00,2250.00,350.00,2680.00,2250.00,0.00,6.00,18.00,7.00,17.00,14.00,17.00,14.00,3.00,4.00,12.00,12.00,65.00,3.00,4.00,29.00,21.00,8.00,6.00,7.00,7.00,2.00,13.00
3395.00,1.00,100.00,1.00,246178.78,7.98,58.30,0.62,0.28,1438.00,250.00,1700.00,1438.00,2.50,6.00,18.00,7.00,5.00,10.00,5.00,10.00,3.00,4.00,14.00,14.00,65.00,2.00,5.00,28.00,31.00,6.00,5.00,5.00,6.00,7.00,15.00
2895.00,1.00,100.00,1.00,72349.40,0.00,70.00,1.00,1.00,1438.00,250.00,1700.00,1438.00,2.50,6.00,18.00,7.00,17.00,14.00,17.00,14.00,3.00,4.00,14.00,14.00,65.00,2.00,5.00,28.00,31.00,6.00,5.00,5.00,6.00,7.00,15.00
3020.00,1.00,100.00,1.00,72349.40,0.00,70.00,1.00,1.00,1438.00,250.00,1700.00,1438.00,2.50,6.00,18.00,7.00,17.00,14.00,17.00,14.00,3.00,4.00,14.00,14.00,65.00,2.00,5.00,28.00,31.00,6.00,5.00,5.00,6.00,7.00,15.00
3363.00,3.00,50.00,1.00,140661.61,0.00,60.00,1.00,1.00,1438.00,400.00,1700.00,1438.00,1.50,6.00,18.00,5.00,17.00,14.00,17.00,14.00,3.00,4.00,14.00,14.00,65.00,2.00,5.00,28.00,29.00,6.00,5.00,5.00,8.00,6.00,15.00
2968.00,1.00,100.00,1.00,140661.61,0.00,60.00,1.00,1.00,1438.00,400.00,1700.00,1438.00,1.50,6.00,18.00,7.00,17.00,14.00,17.00,14.00,3.00,4.00,14.00,14.00,65.00,2.00,5.00,28.00,29.00,6.00,5.00,5.00,8.00,6.00,15.00
3023.00,1.00,100.00,1.00,72349.40,0.00,70.00,1.00,1.00,1438.00,450.00,1700.00,1438.00,2.50,6.00,18.00,7.00,17.00,14.00,17.00,14.00,3.00,4.00,14.00,14.00,65.00,2.00,5.00,28.00,31.00,6.00,5.00,6.00,8.00,8.00,15.00
3258.00,1.00,100.00,1.00,225277.21,8.05,55.50,0.62,0.28,1438.00,450.00,1700.00,1438.00,2.50,6.00,18.00,7.00,5.00,10.00,5.00,10.00,3.00,4.00,14.00,14.00,65.00,2.00,5.00,28.00,31.00,6.00,5.00,6.00,8.00,8.00,15.00
3577.00,1.00,100.00,1.00,42932.29,0.00,60.00,1.00,1.00,1438.00,450.00,1700.00,1438.00,2.50,6.00,18.00,7.00,17.00,14.00,17.00,14.00,3.00,4.00,14.00,14.00,65.00,2.00,5.00,28.00,31.00,6.00,5.00,6.00,8.00,8.00,15.00
3291.00,1.00,100.00,1.00,42932.29,0.00,60.00,1.00,1.00,1438.00,450.00,1700.00,1438.00,2.50,6.00,18.00,7.00,17.00,14.00,17.00,14.00,3.00,4.00,14.00,14.00,65.00,2.00,5.00,28.00,31.00,6.00,5.00,6.00,8.00,8.00,15.00
3225.00,3.00,50.00,4.00,27560.66,0.00,50.00,1.00,4.00,660.00,0.00,660.00,0.00,0.00,6.00,18.00,5.00,12.00,14.00,12.00,14.00,3.00,4.00,9.00,9.00,65.00,4.00,2.00,14.00,21.00,2.00,2.00,2.00,2.00,2.00,8.00
3005.00,3.00,50.00,1.00,142722.62,0.00,50.00,1.00,1.00,0.00,0.00,0.00,89.10,1.21,6.00,18.00,5.00,15.00,14.00,15.00,14.00,3.00,4.00,8.00,8.00,38.00,1.00,3.00,13.00,12.00,3.00,1.00,1.00,1.00,1.00,9.00
2914.00,2.00,72.00,2.00,158977.23,3.00,60.00,0.84,2.00,0.00,0.00,0.00,121.60,1.19,6.00,18.00,6.00,17.00,12.00,17.00,12.00,3.00,4.00,8.00,8.00,38.00,1.00,3.00,13.00,12.00,3.00,1.00,1.00,1.00,1.00,9.00
2703.00,3.00,50.00,1.00,264082.72,8.15,53.00,0.60,0.28,1300.00,850.00,1190.00,910.00,0.00,6.00,18.00,5.00,5.00,10.00,5.00,10.00,3.00,4.00,12.00,12.00,65.00,2.00,4.00,22.00,21.00,6.00,5.00,5.00,5.00,8.00,13.00
4112.00,1.00,100.00,2.00,112466.82,0.00,80.00,1.00,2.00,2558.00,550.00,2460.00,2558.00,2.50,6.00,18.00,7.00,25.00,14.00,25.00,14.00,3.00,4.00,14.00,14.00,65.00,4.00,5.00,43.00,31.00,7.00,7.00,6.00,9.00,8.00,15.00
5024.00,1.00,100.00,2.00,112466.82,0.00,80.00,1.00,2.00,890.00,0.00,890.00,0.00,3.50,6.00,18.00,7.00,25.00,14.00,25.00,14.00,3.00,4.00,9.00,9.00,65.00,4.00,2.00,17.00,28.00,7.00,2.00,2.00,2.00,2.00,8.00
3865.00,2.00,72.00,1.00,45384.94,0.00,60.00,1.00,1.00,1366.00,1100.00,1190.00,1366.00,2.50,6.00,18.00,6.00,17.00,14.00,17.00,14.00,3.00,4.00,14.00,14.00,65.00,2.00,5.00,33.00,31.00,5.00,6.00,6.00,8.00,6.00,15.00
3515.00,2.00,72.00,1.00,45384.94,0.00,60.00,1.00,1.00,1366.00,1100.00,1190.00,1366.00,2.50,6.00,18.00,6.00,17.00,14.00,17.00,14.00,3.00,4.00,14.00,14.00,65.00,2.00,5.00,33.00,31.00,5.00,6.00,6.00,8.00,6.00,15.00
3865.00,2.00,72.00,1.00,210034.81,8.05,54.20,0.62,0.28,1366.00,1100.00,1190.00,1366.00,2.50,6.00,18.00,6.00,5.00,10.00,5.00,10.00,3.00,4.00,14.00,14.00,65.00,2.00,5.00,33.00,31.00,5.00,6.00,6.00,8.00,6.00,15.00
3664.00,2.00,72.00,1.00,8317.04,0.00,60.00,1.00,1.00,1366.00,1300.00,1190.00,1366.00,2.50,6.00,18.00,6.00,17.00,14.00,17.00,14.00,3.00,4.00,14.00,14.00,65.00,2.00,5.00,33.00,31.00,8.00,7.00,6.00,7.00,6.00,15.00
3690.00,2.00,72.00,1.00,187358.75,8.05,54.20,0.62,0.28,1366.00,1300.00,1190.00,1366.00,2.50,6.00,18.00,6.00,5.00,10.00,5.00,10.00,3.00,4.00,14.00,14.00,65.00,2.00,5.00,33.00,31.00,8.00,7.00,6.00,7.00,6.00,15.00
3924.00,2.00,72.00,1.00,187317.50,8.05,54.20,0.62,0.28,1366.00,1300.00,1190.00,1366.00,2.50,6.00,18.00,6.00,5.00,10.00,5.00,10.00,3.00,4.00,14.00,14.00,65.00,2.00,5.00,33.00,31.00,8.00,7.00,6.00,7.00,6.00,15.00
4184.00,1.00,100.00,1.00,238344.68,8.05,62.60,0.62,0.28,1628.00,1050.00,1700.00,1628.00,2.50,6.00,18.00,7.00,5.00,10.00,5.00,10.00,3.00,4.00,14.00,14.00,65.00,4.00,5.00,37.00,31.00,8.00,7.00,4.00,9.00,6.00,15.00
4177.00,1.00,100.00,1.00,238344.68,8.05,62.60,0.62,0.28,1628.00,1050.00,1700.00,1628.00,2.50,6.00,18.00,7.00,5.00,10.00,5.00,10.00,3.00,4.00,14.00,14.00,65.00,4.00,5.00,37.00,31.00,8.00,7.00,4.00,9.00,6.00,15.00
4288.00,1.00,100.00,1.00,238344.68,8.05,62.60,0.62,0.28,1628.00,1050.00,1700.00,1628.00,2.50,6.00,18.00,7.00,5.00,10.00,5.00,10.00,3.00,4.00,14.00,14.00,65.00,4.00,5.00,37.00,31.00,8.00,7.00,4.00,9.00,6.00,15.00
3631.00,2.00,72.00,1.00,210076.06,8.05,54.20,0.62,0.28,1366.00,1100.00,1190.00,1366.00,2.50,6.00,18.00,6.00,5.00,10.00,5.00,10.00,3.00,4.00,14.00,14.00,65.00,2.00,5.00,33.00,31.00,5.00,6.00,6.00,8.00,6.00,15.00
3733.00,1.00,100.00,1.00,121543.06,0.00,70.00,1.00,1.00,1628.00,1050.00,1700.00,1628.00,2.50,6.00,18.00,7.00,17.00,14.00,17.00,14.00,3.00,4.00,14.00,14.00,65.00,4.00,5.00,37.00,31.00,8.00,7.00,4.00,9.00,6.00,15.00
4510.00,1.00,100.00,1.00,121543.06,0.00,70.00,1.00,1.00,1628.00,1050.00,1700.00,1628.00,2.50,6.00,18.00,7.00,17.00,14.00,17.00,14.00,3.00,4.00,14.00,14.00,65.00,4.00,5.00,37.00,31.00,8.00,7.00,4.00,9.00,6.00,15.00
4399.00,1.00,100.00,1.00,121543.06,0.00,70.00,1.00,1.00,1628.00,1050.00,1700.00,1628.00,2.50,6.00,18.00,7.00,17.00,14.00,17.00,14.00,3.00,4.00,14.00,14.00,65.00,4.00,5.00,37.00,31.00,8.00,7.00,4.00,9.00,6.00,15.00
3844.00,1.00,100.00,1.00,121543.06,0.00,70.00,1.00,1.00,1628.00,1050.00,1700.00,1628.00,2.50,6.00,18.00,7.00,17.00,14.00,17.00,14.00,3.00,4.00,14.00,14.00,65.00,4.00,5.00,37.00,31.00,8.00,7.00,4.00,9.00,6.00,15.00
4747.00,1.00,100.00,1.00,128592.80,0.00,80.00,1.00,1.00,2243.00,950.00,2460.00,2243.00,2.50,6.00,18.00,7.00,17.00,14.00,17.00,14.00,3.00,4.00,14.00,14.00,65.00,2.00,5.00,39.00,31.00,7.00,6.00,4.00,7.00,7.00,15.00
4508.00,1.00,100.00,1.00,128592.80,0.00,80.00,1.00,1.00,2243.00,950.00,2460.00,2243.00,2.50,6.00,18.00,7.00,17.00,14.00,17.00,14.00,3.00,4.00,14.00,14.00,65.00,2.00,5.00,39.00,31.00,7.00,6.00,4.00,7.00,7.00,15.00
3974.00,1.00,100.00,1.00,128592.80,0.00,80.00,1.00,1.00,2243.00,850.00,2460.00,2243.00,2.50,6.00,18.00,7.00,17.00,14.00,17.00,14.00,3.00,4.00,14.00,14.00,65.00,2.00,5.00,39.00,31.00,7.00,5.00,4.00,7.00,7.00,15.00
4431.00,1.00,100.00,1.00,204529.55,8.05,74.20,0.62,0.28,2388.00,600.00,3990.00,4200.00,4.50,6.00,18.00,7.00,5.00,10.00,5.00,10.00,3.00,4.00,14.00,14.00,65.00,4.00,5.00,42.00,32.00,7.00,7.00,5.00,9.00,2.00,13.00
3890.00,1.00,100.00,1.00,7514.23,0.00,80.00,1.00,1.00,2243.00,700.00,3990.00,3825.00,4.50,6.00,18.00,7.00,24.00,14.00,24.00,14.00,3.00,4.00,14.00,14.00,65.00,4.00,5.00,39.00,32.00,7.00,6.00,5.00,7.00,2.00,13.00
4007.00,1.00,100.00,1.00,7514.23,0.00,80.00,1.00,1.00,2243.00,700.00,3990.00,3825.00,4.50,6.00,18.00,7.00,24.00,14.00,24.00,14.00,3.00,4.00,14.00,14.00,65.00,4.00,5.00,39.00,32.00,7.00,6.00,5.00,7.00,2.00,13.00
5305.00,1.00,100.00,1.00,7514.23,0.00,80.00,1.00,1.00,2243.00,700.00,3990.00,3825.00,4.50,6.00,18.00,7.00,24.00,14.00,24.00,14.00,3.00,4.00,14.00,14.00,65.00,4.00,5.00,39.00,32.00,7.00,6.00,5.00,7.00,2.00,13.00
4130.00,1.00,100.00,1.00,21794.60,0.00,80.00,1.00,1.00,890.00,0.00,890.00,0.00,1.50,6.00,18.00,7.00,23.00,14.00,23.00,14.00,3.00,4.00,7.00,7.00,65.00,4.00,2.00,17.00,30.00,7.00,2.00,2.00,2.00,2.00,7.00
5816.00,1.00,100.00,1.00,128592.80,0.00,80.00,1.00,1.00,2243.00,950.00,2460.00,2243.00,2.50,6.00,18.00,7.00,17.00,14.00,17.00,14.00,3.00,4.00,14.00,14.00,65.00,2.00,5.00,39.00,31.00,8.00,5.00,4.00,6.00,8.00,15.00
4692.00,1.00,100.00,1.00,128592.80,0.00,80.00,1.00,1.00,3825.00,1050.00,2460.00,2243.00,4.50,6.00,18.00,7.00,17.00,14.00,17.00,14.00,3.00,4.00,12.00,12.00,65.00,2.00,4.00,41.00,32.00,8.00,6.00,4.00,8.00,7.00,15.00
4663.00,1.00,100.00,1.00,128592.80,0.00,80.00,1.00,1.00,3825.00,1050.00,2460.00,2243.00,4.50,6.00,18.00,7.00,17.00,14.00,17.00,14.00,3.00,4.00,12.00,12.00,65.00,2.00,4.00,41.00,32.00,8.00,6.00,4.00,8.00,7.00,15.00
4779.00,1.00,100.00,1.00,128592.80,0.00,80.00,1.00,1.00,2243.00,1050.00,2460.00,2243.00,2.50,6.00,18.00,7.00,17.00,14.00,17.00,14.00,3.00,4.00,14.00,14.00,65.00,2.00,5.00,39.00,31.00,8.00,6.00,4.00,7.00,7.00,15.00
4899.00,1.00,100.00,1.00,128592.80,0.00,80.00,1.00,1.00,2243.00,1050.00,2460.00,2243.00,2.50,6.00,18.00,7.00,17.00,14.00,17.00,14.00,3.00,4.00,14.00,14.00,65.00,2.00,5.00,39.00,31.00,8.00,6.00,4.00,7.00,7.00,15.00
4899.00,1.00,100.00,1.00,128592.80,0.00,80.00,1.00,1.00,2243.00,1050.00,2460.00,2243.00,2.50,6.00,18.00,7.00,17.00,14.00,17.00,14.00,3.00,4.00,14.00,14.00,65.00,2.00,5.00,39.00,31.00,8.00,6.00,4.00,7.00,7.00,15.00
4421.00,1.00,100.00,1.00,121543.06,0.00,70.00,1.00,1.00,1628.00,1150.00,1700.00,1628.00,2.50,6.00,18.00,7.00,17.00,14.00,17.00,14.00,3.00,4.00,14.00,14.00,65.00,2.00,5.00,37.00,31.00,6.00,6.00,4.00,7.00,6.00,15.00
4059.00,1.00,100.00,1.00,121543.06,0.00,70.00,1.00,1.00,1628.00,1050.00,1700.00,1628.00,2.50,6.00,18.00,7.00,17.00,14.00,17.00,14.00,3.00,4.00,14.00,14.00,65.00,4.00,5.00,37.00,31.00,8.00,7.00,4.00,9.00,6.00,15.00
4421.00,1.00,100.00,1.00,121543.06,0.00,70.00,1.00,1.00,1628.00,1050.00,1700.00,1628.00,2.50,6.00,18.00,7.00,17.00,14.00,17.00,14.00,3.00,4.00,14.00,14.00,65.00,4.00,5.00,37.00,31.00,8.00,7.00,4.00,9.00,6.00,15.00
5170.00,1.00,100.00,1.00,128592.80,0.00,80.00,1.00,1.00,2243.00,1050.00,2460.00,2243.00,2.50,6.00,18.00,7.00,17.00,14.00,17.00,14.00,3.00,4.00,14.00,14.00,65.00,2.00,5.00,39.00,31.00,8.00,6.00,4.00,7.00,7.00,15.00
3768.00,1.00,100.00,1.00,214120.80,8.05,54.80,0.62,0.28,890.00,0.00,890.00,0.00,1.50,6.00,18.00,7.00,5.00,10.00,5.00,10.00,3.00,4.00,7.00,7.00,65.00,4.00,2.00,17.00,30.00,8.00,2.00,2.00,2.00,2.00,7.00
4001.00,1.00,100.00,1.00,128592.80,0.00,80.00,1.00,1.00,2243.00,950.00,2460.00,2243.00,2.50,6.00,18.00,7.00,17.00,14.00,17.00,14.00,3.00,4.00,14.00,14.00,65.00,2.00,5.00,39.00,31.00,7.00,6.00,4.00,7.00,7.00,15.00
4352.00,1.00,100.00,1.00,238633.39,8.05,62.60,0.62,0.28,1628.00,1050.00,1700.00,1628.00,2.50,6.00,18.00,7.00,5.00,10.00,5.00,10.00,3.00,4.00,14.00,14.00,65.00,4.00,5.00,37.00,31.00,8.00,7.00,4.00,9.00,6.00,15.00
5170.00,1.00,100.00,1.00,128592.80,0.00,80.00,1.00,1.00,2243.00,950.00,2460.00,2243.00,2.50,6.00,18.00,7.00,17.00,14.00,17.00,14.00,3.00,4.00,14.00,14.00,65.00,2.00,5.00,39.00,31.00,7.00,6.00,4.00,7.00,7.00,15.00
5170.00,1.00,100.00,1.00,121543.06,0.00,70.00,1.00,1.00,1628.00,1050.00,1700.00,1628.00,2.50,6.00,18.00,7.00,17.00,14.00,17.00,14.00,3.00,4.00,14.00,14.00,65.00,4.00,5.00,37.00,31.00,8.00,7.00,4.00,9.00,6.00,15.00
4702.00,1.00,100.00,2.00,112466.82,0.00,80.00,1.00,2.00,2243.00,750.00,2460.00,2243.00,2.50,6.00,18.00,7.00,25.00,14.00,25.00,14.00,3.00,4.00,14.00,14.00,65.00,2.00,5.00,39.00,31.00,7.00,6.00,3.00,9.00,7.00,15.00
4819.00,1.00,100.00,1.00,106558.47,0.00,70.00,1.00,1.00,1628.00,1000.00,1700.00,1628.00,2.50,6.00,18.00,7.00,17.00,14.00,17.00,14.00,3.00,4.00,14.00,14.00,65.00,2.00,5.00,37.00,31.00,8.00,7.00,4.00,9.00,4.00,15.00
4585.00,1.00,100.00,2.00,112466.82,0.00,80.00,1.00,2.00,2243.00,750.00,2460.00,2243.00,2.50,6.00,18.00,7.00,25.00,14.00,25.00,14.00,3.00,4.00,14.00,14.00,65.00,2.00,5.00,39.00,31.00,7.00,6.00,3.00,9.00,7.00,15.00
4352.00,1.00,100.00,1.00,106558.47,0.00,70.00,1.00,1.00,1628.00,1000.00,1700.00,1628.00,2.50,6.00,18.00,7.00,17.00,14.00,17.00,14.00,3.00,4.00,14.00,14.00,65.00,2.00,5.00,37.00,31.00,8.00,7.00,4.00,9.00,4.00,15.00
5170.00,1.00,100.00,2.00,112466.82,0.00,80.00,1.00,2.00,2243.00,850.00,2460.00,2243.00,2.50,6.00,18.00,7.00,25.00,14.00,25.00,14.00,3.00,4.00,14.00,14.00,65.00,2.00,5.00,39.00,31.00,7.00,6.00,4.00,9.00,6.00,15.00
3768.00,1.00,100.00,1.00,232702.62,8.05,62.70,0.62,0.28,1628.00,1000.00,1700.00,1628.00,2.50,6.00,18.00,7.00,5.00,10.00,5.00,10.00,3.00,4.00,14.00,14.00,65.00,2.00,5.00,37.00,31.00,8.00,7.00,4.00,9.00,4.00,15.00
3865.00,1.00,100.00,1.00,244550.14,8.05,75.10,0.62,0.28,2243.00,850.00,2460.00,2243.00,2.50,6.00,18.00,7.00,5.00,10.00,5.00,10.00,3.00,4.00,14.00,14.00,65.00,2.00,5.00,39.00,31.00,7.00,6.00,4.00,9.00,6.00,15.00
3768.00,1.00,100.00,1.00,228944.30,8.05,62.90,0.62,0.28,1628.00,1000.00,1700.00,1628.00,2.50,6.00,18.00,7.00,5.00,10.00,5.00,10.00,3.00,4.00,14.00,14.00,65.00,2.00,5.00,37.00,31.00,8.00,7.00,4.00,9.00,4.00,15.00
4352.00,1.00,100.00,2.00,75562.87,0.00,80.00,1.00,2.00,3825.00,950.00,2460.00,2388.00,0.00,6.00,18.00,7.00,25.00,14.00,25.00,14.00,3.00,4.00,12.00,12.00,65.00,2.00,4.00,41.00,21.00,8.00,6.00,4.00,7.00,4.00,13.00
4190.00,1.00,100.00,1.00,228944.30,8.05,62.90,0.62,0.28,1628.00,1000.00,1700.00,1628.00,2.50,6.00,18.00,7.00,5.00,10.00,5.00,10.00,3.00,4.00,14.00,14.00,65.00,2.00,5.00,37.00,31.00,8.00,7.00,4.00,9.00,4.00,15.00
3585.00,1.00,100.00,1.00,214154.94,8.05,74.40,0.62,0.28,2388.00,700.00,3990.00,3825.00,4.50,6.00,18.00,7.00,5.00,10.00,5.00,10.00,3.00,4.00,14.00,14.00,65.00,4.00,5.00,42.00,32.00,7.00,7.00,5.00,9.00,2.00,13.00
4190.00,1.00,100.00,0.00,74015.36,5.00,60.00,0.74,0.00,360.00,1250.00,1700.00,1628.00,4.50,6.00,18.00,7.00,15.00,13.00,15.00,13.00,3.00,4.00,3.00,3.00,65.00,2.00,1.00,24.00,32.00,6.00,6.00,4.00,9.00,5.00,15.00
